phase,dataset,algorithm,variant,seed,metric,value,source_path
full,paul15_bone_marrow,scMAE,full_leiden,45,RareACC,0.3660130718954248,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden,46,ARI,0.4007278646489133,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden,46,RareACC,0.392156862745098,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,42,ARI,0.3523674353712351,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,42,RareACC,0.3420479302832244,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,43,ARI,0.3498939099960631,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,43,RareACC,0.3093681917211329,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,44,ARI,0.3320563984037191,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,44,RareACC,0.2984749455337691,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,45,ARI,0.3906347849595438,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,45,RareACC,0.3703703703703703,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,46,ARI,0.2941839356403926,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden,46,RareACC,0.3420479302832244,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,42,ARI,0.2916082823255692,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_42/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,42,RareACC,0.130718954248366,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_42/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,43,ARI,0.3096245228122266,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_43/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,43,RareACC,0.1328976034858388,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_43/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,44,ARI,0.2868865916239809,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_44/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,44,RareACC,0.130718954248366,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_44/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,45,ARI,0.3146474178766791,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_45/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,45,RareACC,0.1764705882352941,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_45/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,46,ARI,0.2916431168773096,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_46/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden,46,RareACC,0.1328976034858388,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden/desc/runs/seed_46/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,42,ARI,0.2891587023406728,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,42,RareACC,0.4488017429193899,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,43,ARI,0.300215777477043,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,43,RareACC,0.3703703703703703,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,44,ARI,0.3146315953600327,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,44,RareACC,0.3834422657952069,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,45,ARI,0.2739882087192291,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,45,RareACC,0.4248366013071895,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,46,ARI,0.3095127197793396,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scMAE,full_leiden_triplet,46,RareACC,0.4379084967320261,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,ARI,0.3105822796936719,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,RareACC,0.5076252723311547,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,43,ARI,0.3139517523791381,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,43,RareACC,0.3442265795206972,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,44,ARI,0.3182163355013129,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,44,RareACC,0.3202614379084967,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,45,ARI,0.300614897882232,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,45,RareACC,0.5119825708061002,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,46,ARI,0.377972846604851,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,46,RareACC,0.4836601307189542,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/scrbenchmark/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,42,ARI,0.2901125690918047,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_42/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,42,RareACC,0.130718954248366,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_42/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,43,ARI,0.3152754040644688,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_43/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,43,RareACC,0.1328976034858388,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_43/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,44,ARI,0.2910383713359908,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_44/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,44,RareACC,0.130718954248366,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_44/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,45,ARI,0.2783809698456504,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_45/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,45,RareACC,0.0675381263616557,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_45/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,46,ARI,0.309275123280152,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_46/results/analysis_results.csv
full,paul15_bone_marrow,DESC,full_leiden_triplet,46,RareACC,0.1328976034858388,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/02_full_runs/runs/paul15_bone_marrow/full_leiden_triplet/desc/runs/seed_46/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,42,ARI,0.7698534035042929,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,42,RareACC,0.6155268022181146,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,43,ARI,0.7709351912624317,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,43,RareACC,0.6201478743068392,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,44,ARI,0.7695148475737155,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,44,RareACC,0.5998151571164511,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,45,ARI,0.7682432912102825,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,45,RareACC,0.7033271719038817,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,46,ARI,0.6443360499526676,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scMAE,baseline,46,RareACC,0.7005545286506469,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
full,baron_human_pancreas,scDeepCluster,baseline,42,ARI,0.6543283780892304,/data2/fbidet/scRAW_EXPERIMENTAL/results/scraw_loss_integration_matrix_stable_default_20260428_104305/03_imported_existing/baron_followup_runs/baron_loss_weight_dynamics_author_original_20260513_105210/02_full_runs/runs/baron_human_pancreas/baseline/scrbenchmark/results/analysis_results.csv
