phase,dataset,algorithm,variant,seed,metric,variant_value,baseline_value,delta_vs_baseline
smoke,paul15_bone_marrow,DESC,full_leiden,42,F1_Macro,0.2072505899054034,0.2051227935153836,0.0021277963900198094
smoke,paul15_bone_marrow,DESC,full_leiden,42,BalancedACC,0.2936285250011904,0.2932857238921653,0.00034280110902512595
smoke,paul15_bone_marrow,DESC,full_leiden,42,RareACC,0.130718954248366,0.130718954248366,0.0
smoke,paul15_bone_marrow,DESC,full_leiden,42,Silhouette,0.1314796358346939,0.143450453877449,-0.0119708180427551
smoke,paul15_bone_marrow,DESC,full_leiden,42,runtime,119.32502126693726,58.974791526794434,60.35022974014282
smoke,paul15_bone_marrow,scMAE,full_leiden_triplet,42,NMI,0.4947715375900617,0.6307063911488362,-0.1359348535587745
smoke,paul15_bone_marrow,scMAE,full_leiden_triplet,42,ARI,0.2626850803958977,0.404513623294461,-0.14182854289856328
smoke,paul15_bone_marrow,scMAE,full_leiden_triplet,42,ACC,0.4073260073260073,0.4915750915750915,-0.08424908424908417
smoke,paul15_bone_marrow,scMAE,full_leiden_triplet,42,F1_Macro,0.35913795532813,0.4159577230446047,-0.056819767716474734
smoke,paul15_bone_marrow,scMAE,full_leiden_triplet,42,BalancedACC,0.3702906387705803,0.4930925376121112,-0.12280189884153087
smoke,paul15_bone_marrow,scMAE,full_leiden_triplet,42,RareACC,0.2723311546840958,0.355119825708061,-0.0827886710239652
smoke,paul15_bone_marrow,scMAE,full_leiden_triplet,42,Silhouette,0.450177252292633,0.0852846354246139,0.3648926168680191
smoke,paul15_bone_marrow,scMAE,full_leiden_triplet,42,runtime,174.21480202674866,11.843692779541016,162.37110924720764
smoke,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,NMI,0.5398128509295839,0.5287425335672497,0.011070317362334214
smoke,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,ARI,0.3044920312345034,0.2811568461961214,0.023335185038382
smoke,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,ACC,0.3798534798534798,0.4168498168498168,-0.03699633699633703
smoke,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,F1_Macro,0.2115985180907534,0.3691721336151861,-0.1575736155244327
smoke,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,BalancedACC,0.2612690979372654,0.3996199980006636,-0.13835090006339823
smoke,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,RareACC,0.2200435729847494,0.2875816993464052,-0.06753812636165579
smoke,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,Silhouette,0.2829274844119817,0.2761974042488919,0.006730080163089791
smoke,paul15_bone_marrow,scDeepCluster,full_leiden_triplet,42,runtime,518.4354650974274,155.61972784996033,362.81573724746704
smoke,paul15_bone_marrow,DESC,full_leiden_triplet,42,NMI,0.5402967665783678,0.5343086180283043,0.005988148550063466
smoke,paul15_bone_marrow,DESC,full_leiden_triplet,42,ARI,0.289908355917835,0.2891666483257258,0.0007417075921091754
smoke,paul15_bone_marrow,DESC,full_leiden_triplet,42,ACC,0.3641025641025641,0.3626373626373626,0.00146520146520146
smoke,paul15_bone_marrow,DESC,full_leiden_triplet,42,F1_Macro,0.2076095479110327,0.2051227935153836,0.0024867543956491045
smoke,paul15_bone_marrow,DESC,full_leiden_triplet,42,BalancedACC,0.2949981012508118,0.2932857238921653,0.0017123773586464885
smoke,paul15_bone_marrow,DESC,full_leiden_triplet,42,RareACC,0.1328976034858388,0.130718954248366,0.002178649237472796
smoke,paul15_bone_marrow,DESC,full_leiden_triplet,42,Silhouette,0.1551809012889862,0.143450453877449,0.011730447411537198
smoke,paul15_bone_marrow,DESC,full_leiden_triplet,42,runtime,85.14806246757507,58.974791526794434,26.17327094078064
full,bbag094_spleen,scMAE,density_only,42,NMI,0.8063753647715121,0.84271103109213,-0.03633566632061791
full,bbag094_spleen,scMAE,density_only,42,ARI,0.8955249758947026,0.9138891703170096,-0.018364194422306968
full,bbag094_spleen,scMAE,density_only,42,ACC,0.9438860971524288,0.9686976549413736,-0.024811557788944838
full,bbag094_spleen,scMAE,density_only,42,F1_Macro,0.7008306321885973,0.7533426967998097,-0.05251206461121238
full,bbag094_spleen,scMAE,density_only,42,BalancedACC,0.7008403373211927,0.7754543677665982,-0.07461403044540549
full,bbag094_spleen,scMAE,density_only,42,RareACC,0.6684782608695652,0.8980978260869565,-0.22961956521739135
full,bbag094_spleen,scMAE,density_only,42,Silhouette,0.3777357935905456,0.3445843756198883,0.03315141797065729
full,bbag094_spleen,scMAE,density_only,42,runtime,77.01486492156982,33.79916191101074,43.21570301055908
full,bbag094_spleen,scMAE,density_only,43,NMI,0.8606548003964183,0.6520820980715684,0.20857270232484992
full,bbag094_spleen,scMAE,density_only,43,ARI,0.9235755418404136,0.5854987170336282,0.33807682480678536
full,bbag094_spleen,scMAE,density_only,43,ACC,0.9733040201005024,0.798785594639866,0.17451842546063645
full,bbag094_spleen,scMAE,density_only,43,F1_Macro,0.7733876078120376,0.6025697282015134,0.1708178796105242
full,bbag094_spleen,scMAE,density_only,43,BalancedACC,0.7779352909218958,0.6563925653343555,0.12154272558754031
full,bbag094_spleen,scMAE,density_only,43,RareACC,0.8967391304347826,0.6480978260869565,0.24864130434782605
full,bbag094_spleen,scMAE,density_only,43,Silhouette,0.3754144608974457,0.2458634227514267,0.12955103814601898
full,bbag094_spleen,scMAE,density_only,43,runtime,68.53025460243225,33.2740318775177,35.25622272491455
full,bbag094_spleen,scMAE,density_only,44,NMI,0.8383653331484612,0.8418417971099479,-0.0034764639614867088
full,bbag094_spleen,scMAE,density_only,44,ARI,0.9118134407202434,0.9154183361593196,-0.003604895439076161
full,bbag094_spleen,scMAE,density_only,44,ACC,0.9683835845896148,0.9606365159128978,0.007747068676717039
full,bbag094_spleen,scMAE,density_only,44,F1_Macro,0.7477391662544631,0.7330198830332202,0.01471928322124294
full,bbag094_spleen,scMAE,density_only,44,BalancedACC,0.7808429278187832,0.7254527109683493,0.05539021685043388
full,bbag094_spleen,scMAE,density_only,44,RareACC,0.9116847826086956,0.7309782608695652,0.18070652173913038
full,bbag094_spleen,scMAE,density_only,44,Silhouette,0.3832544684410095,0.3504123091697693,0.032842159271240234
full,bbag094_spleen,scMAE,density_only,44,runtime,78.01897931098938,32.31054067611694,45.70843863487244
full,bbag094_spleen,scMAE,density_only,45,NMI,0.824626696890241,0.8632323055697372,-0.03860560867949614
full,bbag094_spleen,scMAE,density_only,45,ARI,0.9042863450330813,0.9178194391806744,-0.013533094147593183
full,bbag094_spleen,scMAE,density_only,45,ACC,0.954355108877722,0.9742462311557788,-0.019891122278056783
full,bbag094_spleen,scMAE,density_only,45,F1_Macro,0.7648335268450934,0.7768525879323459,-0.01201906108725248
full,bbag094_spleen,scMAE,density_only,45,BalancedACC,0.7808712720296744,0.7814506530371058,-0.0005793810074313788
full,bbag094_spleen,scMAE,density_only,45,RareACC,0.6589673913043478,0.9089673913043478,-0.25
full,bbag094_spleen,scMAE,density_only,45,Silhouette,0.3762803077697754,0.3399513661861419,0.03632894158363348
full,bbag094_spleen,scMAE,density_only,45,runtime,75.60027623176575,32.16808795928955,43.432188272476196
full,bbag094_spleen,scMAE,density_only,46,NMI,0.8574872526237579,0.8112126614778589,0.04627459114589905
full,bbag094_spleen,scMAE,density_only,46,ARI,0.9230665943073332,0.884078366252158,0.03898822805517521
full,bbag094_spleen,scMAE,density_only,46,ACC,0.9723618090452262,0.9631490787269682,0.009212730318257978
full,bbag094_spleen,scMAE,density_only,46,F1_Macro,0.76062951720506,0.7372826314665686,0.02334688573849142
full,bbag094_spleen,scMAE,density_only,46,BalancedACC,0.7842675467603752,0.7295544057887279,0.05471314097164737
full,bbag094_spleen,scMAE,density_only,46,RareACC,0.9225543478260868,0.7459239130434783,0.17663043478260854
full,bbag094_spleen,scMAE,density_only,46,Silhouette,0.3718328177928924,0.3413590788841247,0.0304737389087677
full,bbag094_spleen,scMAE,density_only,46,runtime,76.5717830657959,35.185559034347534,41.386224031448364
full,bbag094_spleen,scDeepCluster,density_only,42,NMI,0.6815492560978281,0.4136883190563142,0.2678609370415139
full,bbag094_spleen,scDeepCluster,density_only,42,ARI,0.8179393014529497,0.4096864404169014,0.4082528610360483
full,bbag094_spleen,scDeepCluster,density_only,42,ACC,0.9170854271356784,0.7661222780569514,0.150963149078727
full,bbag094_spleen,scDeepCluster,density_only,42,F1_Macro,0.5092652314384883,0.4224716017984383,0.08679362964005005
full,bbag094_spleen,scDeepCluster,density_only,42,BalancedACC,0.5247994173622035,0.4624726929599276,0.06232672440227588
full,bbag094_spleen,scDeepCluster,density_only,42,RareACC,0.3790760869565217,0.3057065217391304,0.0733695652173913
full,bbag094_spleen,scDeepCluster,density_only,42,Silhouette,0.0578310644369622,0.1522957613588351,-0.0944646969218729
full,bbag094_spleen,scDeepCluster,density_only,42,runtime,562.0436415672302,575.0578656196594,-13.0142240524292
full,bbag094_spleen,scDeepCluster,density_only,43,NMI,0.1943728565771258,0.6141681786163321,-0.41979532203920633
full,bbag094_spleen,scDeepCluster,density_only,43,ARI,0.1967264982244041,0.7695158582989137,-0.5727893600745095
full,bbag094_spleen,scDeepCluster,density_only,43,ACC,0.7304229480737019,0.9033710217755444,-0.1729480737018425
full,bbag094_spleen,scDeepCluster,density_only,43,F1_Macro,0.3349316577772628,0.4608944399462779,-0.12596278216901508
full,bbag094_spleen,scDeepCluster,density_only,43,BalancedACC,0.3904082136973918,0.456983432455753,-0.0665752187583612
full,bbag094_spleen,scDeepCluster,density_only,43,RareACC,0.3559782608695652,0.2432065217391304,0.11277173913043478
full,bbag094_spleen,scDeepCluster,density_only,43,Silhouette,0.1464582764485992,0.1001488821191596,0.04630939432943962
full,bbag094_spleen,scDeepCluster,density_only,43,runtime,610.6458156108856,559.2417228221893,51.40409278869629
full,bbag094_spleen,scDeepCluster,density_only,44,NMI,0.2589652751607662,0.2073987261058683,0.05156654905489788
full,bbag094_spleen,scDeepCluster,density_only,44,ARI,0.2004965389112198,0.172991581171011,0.027504957740208807
full,bbag094_spleen,scDeepCluster,density_only,44,ACC,0.7236180904522613,0.7300041876046901,-0.006386097152428771
full,bbag094_spleen,scDeepCluster,density_only,44,F1_Macro,0.4342752740801098,0.38899098305384,0.045284291026269796
full,bbag094_spleen,scDeepCluster,density_only,44,BalancedACC,0.4858025366284534,0.4112872864219316,0.07451525020652183
full,bbag094_spleen,scDeepCluster,density_only,44,RareACC,0.6317934782608695,0.4375,0.1942934782608695
full,bbag094_spleen,scDeepCluster,density_only,44,Silhouette,-0.011573386301628,-0.1251020611240791,0.11352867482245109
full,bbag094_spleen,scDeepCluster,density_only,44,runtime,573.1463556289673,548.2532875537872,24.893068075180054
full,bbag094_spleen,scDeepCluster,density_only,45,NMI,0.6375018274362557,0.3854147164328546,0.25208711100340114
full,bbag094_spleen,scDeepCluster,density_only,45,ARI,0.7831044982421742,0.4838199063700074,0.2992845918721668
full,bbag094_spleen,scDeepCluster,density_only,45,ACC,0.9090242881072028,0.8290410385259631,0.0799832495812397
full,bbag094_spleen,scDeepCluster,density_only,45,F1_Macro,0.4930008285226265,0.4835764005186421,0.009424428003984409
full,bbag094_spleen,scDeepCluster,density_only,45,BalancedACC,0.4983434286413608,0.4823133373843463,0.01603009125701449
full,bbag094_spleen,scDeepCluster,density_only,45,RareACC,0.2038043478260869,0.3641304347826087,-0.1603260869565218
full,bbag094_spleen,scDeepCluster,density_only,45,Silhouette,0.4404428459772516,0.1575468706643732,0.28289597531287836
full,bbag094_spleen,scDeepCluster,density_only,45,runtime,580.2583327293396,585.1801271438599,-4.921794414520264
full,bbag094_spleen,scDeepCluster,density_only,46,NMI,0.2899812533708549,0.2930094992939643,-0.003028245923109407
full,bbag094_spleen,scDeepCluster,density_only,46,ARI,0.1694420282689374,0.1488334886594786,0.020608539609458798
full,bbag094_spleen,scDeepCluster,density_only,46,ACC,0.6263609715242882,0.5971524288107203,0.029208542713567875
full,bbag094_spleen,scDeepCluster,density_only,46,F1_Macro,0.4614667787285292,0.4403679596177325,0.021098819110796696
full,bbag094_spleen,scDeepCluster,density_only,46,BalancedACC,0.5678260743856627,0.5508923526301649,0.016933721755497788
full,bbag094_spleen,scDeepCluster,density_only,46,RareACC,0.40625,0.3668478260869565,0.039402173913043514
full,bbag094_spleen,scDeepCluster,density_only,46,Silhouette,0.1164546772127928,0.2051861889009374,-0.0887315116881446
full,bbag094_spleen,scDeepCluster,density_only,46,runtime,606.9456861019135,559.6688158512115,47.276870250701904
full,bbag094_spleen,DESC,density_only,42,NMI,0.5280108721526804,0.6080975233676869,-0.08008665121500647
full,bbag094_spleen,DESC,density_only,42,ARI,0.2954698785947137,0.4564183670016549,-0.1609484884069412
full,bbag094_spleen,DESC,density_only,42,ACC,0.4873324958123953,0.6145309882747069,-0.12719849246231157
full,bbag094_spleen,DESC,density_only,42,F1_Macro,0.3115420086291335,0.515743917996502,-0.20420190936736848
full,bbag094_spleen,DESC,density_only,42,BalancedACC,0.5823364586463381,0.599298085007886,-0.016961626361547855
full,bbag094_spleen,DESC,density_only,42,RareACC,0.9320652173913044,0.8967391304347826,0.03532608695652184
full,bbag094_spleen,DESC,density_only,42,Silhouette,0.778153121471405,0.8411928415298462,-0.06303972005844116
full,bbag094_spleen,DESC,density_only,42,runtime,285.8692789077759,298.99528908729553,-13.126010179519653
full,bbag094_spleen,DESC,density_only,43,NMI,0.5874578297492514,0.593817759275492,-0.0063599295262405375
full,bbag094_spleen,DESC,density_only,43,ARI,0.3868460369594266,0.3998644026133701,-0.013018365653943487
full,bbag094_spleen,DESC,density_only,43,ACC,0.632642378559464,0.6435301507537688,-0.010887772194304812
full,bbag094_spleen,DESC,density_only,43,F1_Macro,0.4520828547671981,0.4767233194557297,-0.024640464688531594
full,bbag094_spleen,DESC,density_only,43,BalancedACC,0.679737017066163,0.880228142062537,-0.200491124996374
full,bbag094_spleen,DESC,density_only,43,RareACC,0.9347826086956522,0.9864130434782608,-0.051630434782608536
full,bbag094_spleen,DESC,density_only,43,Silhouette,0.8486654162406921,0.8684043884277344,-0.019738972187042236
full,bbag094_spleen,DESC,density_only,43,runtime,261.6654543876648,295.7590763568878,-34.09362196922302
full,bbag094_spleen,DESC,density_only,44,NMI,0.5923311328157383,0.5552108815300446,0.03712025128569374
full,bbag094_spleen,DESC,density_only,44,ARI,0.3745674924767704,0.3172213973828947,0.057346095093875726
full,bbag094_spleen,DESC,density_only,44,ACC,0.6200795644891123,0.501675041876047,0.11840452261306533
full,bbag094_spleen,DESC,density_only,44,F1_Macro,0.456788446282705,0.379821533229296,0.07696691305340897
full,bbag094_spleen,DESC,density_only,44,BalancedACC,0.6783981496871562,0.5885097014494353,0.08988844823772091
full,bbag094_spleen,DESC,density_only,44,RareACC,0.9375,0.9347826086956522,0.0027173913043477826
full,bbag094_spleen,DESC,density_only,44,Silhouette,0.8549137711524963,0.8154242634773254,0.0394895076751709
full,bbag094_spleen,DESC,density_only,44,runtime,236.79359793663025,216.84233498573303,19.951262950897217
full,bbag094_spleen,DESC,density_only,45,NMI,0.5888199841446988,0.5702568234136965,0.01856316073100228
full,bbag094_spleen,DESC,density_only,45,ARI,0.3909671360603213,0.377290589718344,0.013676546341977291
full,bbag094_spleen,DESC,density_only,45,ACC,0.6296063651591289,0.5597780569514238,0.06982830820770514
full,bbag094_spleen,DESC,density_only,45,F1_Macro,0.445618523648939,0.3757731745189926,0.06984534912994639
full,bbag094_spleen,DESC,density_only,45,BalancedACC,0.6738850504743761,0.6012314242345193,0.07265362623985683
full,bbag094_spleen,DESC,density_only,45,RareACC,0.9307065217391304,0.9293478260869564,0.0013586956521739468
full,bbag094_spleen,DESC,density_only,45,Silhouette,0.8625134825706482,0.8222625255584717,0.040250957012176514
full,bbag094_spleen,DESC,density_only,45,runtime,268.75882863998413,222.2843191623688,46.47450947761533
full,bbag094_spleen,DESC,density_only,46,NMI,0.5785475090912774,0.5892700612742456,-0.010722552182968248
full,bbag094_spleen,DESC,density_only,46,ARI,0.4158634834714647,0.3819319787185534,0.03393150475291129
full,bbag094_spleen,DESC,density_only,46,ACC,0.6578726968174204,0.6299204355108877,0.027952261306532722
full,bbag094_spleen,DESC,density_only,46,F1_Macro,0.473531690003624,0.4555033916241534,0.01802829837947062
full,bbag094_spleen,DESC,density_only,46,BalancedACC,0.8828685223884772,0.6760225437665743,0.2068459786219029
full,bbag094_spleen,DESC,density_only,46,RareACC,0.9796195652173914,0.9184782608695652,0.061141304347826164
full,bbag094_spleen,DESC,density_only,46,Silhouette,0.8848508596420288,0.8579303026199341,0.026920557022094727
full,bbag094_spleen,DESC,density_only,46,runtime,269.15687465667725,349.52859568595886,-80.37172102928162
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,42,NMI,0.836442288407236,0.84271103109213,-0.006268742684893969
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,42,ARI,0.8857941960347667,0.9138891703170096,-0.028094974282242835
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,42,ACC,0.9567629815745392,0.9686976549413736,-0.011934673366834403
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,42,F1_Macro,0.7665591167514215,0.7533426967998097,0.013216419951611824
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,42,BalancedACC,0.7779538659118038,0.7754543677665982,0.0024994981452056697
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,42,RareACC,0.9103260869565216,0.8980978260869565,0.012228260869565077
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,42,Silhouette,0.9082849621772766,0.3445843756198883,0.5637005865573883
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,42,runtime,220.8501694202423,33.79916191101074,187.05100750923157
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,43,NMI,0.7628188763480894,0.6520820980715684,0.11073677827652106
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,43,ARI,0.8703984456626433,0.5854987170336282,0.28489972862901514
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,43,ACC,0.9286013400335008,0.798785594639866,0.12981574539363483
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,43,F1_Macro,0.5841176672485354,0.6025697282015134,-0.018452060952978022
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,43,BalancedACC,0.7225825843851974,0.6563925653343555,0.06619001905084188
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,43,RareACC,0.4714673913043478,0.6480978260869565,-0.17663043478260876
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,43,Silhouette,0.917489230632782,0.2458634227514267,0.6716258078813553
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,43,runtime,220.92644262313843,33.2740318775177,187.65241074562073
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,44,NMI,0.8382945021449303,0.8418417971099479,-0.0035472949650176
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,44,ARI,0.9130376678648312,0.9154183361593196,-0.002380668294488353
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,44,ACC,0.9545644891122278,0.9606365159128978,-0.006072026800669983
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,44,F1_Macro,0.7234360898896978,0.7330198830332202,-0.009583793143522423
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,44,BalancedACC,0.7036671302012106,0.7254527109683493,-0.021785580767138657
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,44,RareACC,0.6603260869565217,0.7309782608695652,-0.07065217391304346
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,44,Silhouette,0.921150803565979,0.3504123091697693,0.5707384943962097
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,44,runtime,215.4075558185577,32.31054067611694,183.09701514244077
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,45,NMI,0.8432668284696343,0.8632323055697372,-0.01996547710010288
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,45,ARI,0.9048770412426602,0.9178194391806744,-0.012942397938014216
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,45,ACC,0.9698492462311558,0.9742462311557788,-0.0043969849246230375
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,45,F1_Macro,0.7666367549193724,0.7768525879323459,-0.010215833012973463
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,45,BalancedACC,0.7808535219507609,0.7814506530371058,-0.0005971310863449597
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,45,RareACC,0.904891304347826,0.9089673913043478,-0.0040760869565217295
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,45,Silhouette,0.9226193428039552,0.3399513661861419,0.5826679766178133
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,45,runtime,219.6299388408661,32.16808795928955,187.46185088157654
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,46,NMI,0.829347004260847,0.8112126614778589,0.01813434278298809
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,46,ARI,0.9128814112941456,0.884078366252158,0.028803045041987607
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,46,ACC,0.9523659966499164,0.9631490787269682,-0.010783082077051809
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,46,F1_Macro,0.711671404735687,0.7372826314665686,-0.025611226730881564
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,46,BalancedACC,0.7100692702942057,0.7295544057887279,-0.019485135494522132
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,46,RareACC,0.6847826086956522,0.7459239130434783,-0.06114130434782605
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,46,Silhouette,0.9257021546363832,0.3413590788841247,0.5843430757522585
full,bbag094_spleen,scMAE,density_only_triplet_kmeans,46,runtime,214.90181374549863,35.185559034347534,179.7162547111511
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,42,NMI,0.1528835279945324,0.4136883190563142,-0.2608047910617818
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,42,ARI,0.1189288349758065,0.4096864404169014,-0.29075760544109486
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,42,ACC,0.7263400335008375,0.7661222780569514,-0.0397822445561139
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,42,F1_Macro,0.2888098955521548,0.4224716017984383,-0.13366170624628348
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,42,BalancedACC,0.2793367267948346,0.4624726929599276,-0.18313596616509298
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,42,RareACC,0.1141304347826086,0.3057065217391304,-0.19157608695652178
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,42,Silhouette,0.2125212450477188,0.1522957613588351,0.060225483688883696
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,42,runtime,803.7710363864899,575.0578656196594,228.71317076683044
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,43,NMI,0.5253288810020544,0.6141681786163321,-0.08883929761427767
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,43,ARI,0.7016305988673155,0.7695158582989137,-0.06788525943159818
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,43,ACC,0.8397194304857621,0.9033710217755444,-0.06365159128978226
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,43,F1_Macro,0.4525495348627505,0.4608944399462779,-0.008344905083527365
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,43,BalancedACC,0.4253001883662316,0.456983432455753,-0.03168324408952139
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,43,RareACC,0.2350543478260869,0.2432065217391304,-0.008152173913043514
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,43,Silhouette,0.0490306479599041,0.1001488821191596,-0.051118234159255496
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,43,runtime,670.7879545688629,559.2417228221893,111.54623174667358
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,44,NMI,0.3386787342011002,0.2073987261058683,0.13128000809523188
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,44,ARI,0.3914074028196958,0.172991581171011,0.21841582164868484
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,44,ACC,0.7982621440536013,0.7300041876046901,0.0682579564489112
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,44,F1_Macro,0.4387326258135854,0.38899098305384,0.04974164275974541
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,44,BalancedACC,0.377584067235707,0.4112872864219316,-0.0337032191862246
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,44,RareACC,0.2472826086956521,0.4375,-0.1902173913043479
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,44,Silhouette,0.194271364066974,-0.1251020611240791,0.3193734251910531
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,44,runtime,673.6291320323944,548.2532875537872,125.37584447860718
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,45,NMI,0.1718517247921978,0.3854147164328546,-0.21356299164065679
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,45,ARI,0.1921779220626321,0.4838199063700074,-0.2916419843073753
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,45,ACC,0.7437185929648241,0.8290410385259631,-0.085322445561139
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,45,F1_Macro,0.258387529467989,0.4835764005186421,-0.2251888710506531
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,45,BalancedACC,0.2516540442887981,0.4823133373843463,-0.23065929309554817
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,45,RareACC,0.0964673913043478,0.3641304347826087,-0.2676630434782609
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,45,Silhouette,-0.087982016342494,0.1575468706643732,-0.2455288870068672
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,45,runtime,914.5267844200134,585.1801271438599,329.34665727615356
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,46,NMI,0.1232963795869539,0.2930094992939643,-0.16971311970701042
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,46,ARI,0.117721202795479,0.1488334886594786,-0.031112285863999598
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,46,ACC,0.6162060301507538,0.5971524288107203,0.019053601340033532
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,46,F1_Macro,0.3027423383126278,0.4403679596177325,-0.1376256213051047
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,46,BalancedACC,0.3062994550568386,0.5508923526301649,-0.2445928975733263
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,46,RareACC,0.2146739130434782,0.3668478260869565,-0.1521739130434783
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,46,Silhouette,0.1120162431975178,0.2051861889009374,-0.0931699457034196
full,bbag094_spleen,scDeepCluster,density_only_triplet_kmeans,46,runtime,822.8866634368896,559.6688158512115,263.2178475856781
full,bbag094_spleen,DESC,density_only_triplet_kmeans,42,NMI,0.5970493140626129,0.6080975233676869,-0.011048209305073997
full,bbag094_spleen,DESC,density_only_triplet_kmeans,42,ARI,0.4252037849007142,0.4564183670016549,-0.03121458210094069
full,bbag094_spleen,DESC,density_only_triplet_kmeans,42,ACC,0.588358458961474,0.6145309882747069,-0.026172529313232884
full,bbag094_spleen,DESC,density_only_triplet_kmeans,42,F1_Macro,0.3878072854409645,0.515743917996502,-0.1279366325555375
full,bbag094_spleen,DESC,density_only_triplet_kmeans,42,BalancedACC,0.6096207008899783,0.599298085007886,0.010322615882092379
full,bbag094_spleen,DESC,density_only_triplet_kmeans,42,RareACC,0.9334239130434784,0.8967391304347826,0.03668478260869579
